arr,dep
0.0,-4.0
-9.4,4.0
-7.833333333333333,7.416666666666667
-8.777777777777779,-1.3
-3.909090909090909,-0.6666666666666666
2.3333333333333335,0.6
-3.3333333333333335,-8.5
-9.25,7.9
4.285714285714286,-1.3333333333333333
-2.3333333333333335,1.0
-6.666666666666667,0.0
-14.25,0.0
0.0,-3.888888888888889
0.0,7.0
0.0,-1.75
-11.8,-4.833333333333333
-15.8,-2.142857142857143
-3.7142857142857144,3.7142857142857144
-1.2857142857142858,1.2
-4.2,0.6666666666666666
-9.666666666666666,-4.0
-10.5,3.8181818181818183
-8.88888888888889,1.6
-14.333333333333334,-5.714285714285714
-17.0,-2.6666666666666665
-12.2,-0.42857142857142855
-6.545454545454546,0.0
-5.5,-0.75
-0.6,-4.0
-18.0,-2.0
-8.8,15.333333333333334
-11.0,1.0
-10.2,-0.6
-8.666666666666666,7.818181818181818
-25.75,11.0
-3.111111111111111,-1.25
-6.2,11.5
6.4,-5.0
4.428571428571429,4.833333333333333
-7.1,1.3636363636363635
-8.88888888888889,4.5
-8.8,-11.0
-1.0,7.333333333333333
-4.0,0.0
-6.428571428571429,0.0
-7.0,0.0
10.2,0.0
-31.0,0.0
0.0,-1.7692307692307692
0.0,-3.6
0.0,0.3333333333333333
-13.75,5.0
-14.4,1.3333333333333333
-3.4285714285714284,-4.777777777777778
-9.833333333333334,-1.75
-10.333333333333334,-5.75
-12.222222222222221,2.4
-10.428571428571429,5.0
-9.333333333333334,0.8571428571428571
-13.166666666666666,-4.571428571428571
-12.5,-1.4
0.6,-4.0
-7.9,4.714285714285714
-7.285714285714286,-2.4
-2.125,5.7272727272727275
-11.75,13.75
-7.571428571428571,7.666666666666667
0.5,4.75
-3.3333333333333335,0.3333333333333333
0.3333333333333333,5.363636363636363
-2.875,6.285714285714286
0.5714285714285714,6.0
-2.0,15.428571428571429
-7.25,2.25
-5.166666666666667,9.285714285714286
-0.16666666666666666,6.363636363636363
0.25,10.666666666666666
11.5,12.0
-10.0,3.75
-0.5,1.1428571428571428
-2.7142857142857144,-4.0
-4.142857142857143,-7.0
-16.0,0.0
2.142857142857143,0.0
0.0,-1.3333333333333333
-17.0,-4.0
-15.0,-4.9
-12.571428571428571,-3.5384615384615383
-9.5,0.125
-6.7272727272727275,0.0
-4.222222222222222,-1.6
-7.25,2.727272727272727
-7.846153846153846,10.2
2.0,0.8
-10.7,-0.14285714285714285
0.8,7.857142857142857
-3.857142857142857,11.333333333333334
-0.5,2.909090909090909
3.6666666666666665,6.2
0.7777777777777778,8.5
0.75,-2.875
-6.416666666666667,-2.5
-2.857142857142857,4.5
17.666666666666668,15.75
-11.2,-1.6666666666666667
-7.833333333333333,15.222222222222221
-6.125,24.5
11.5,8.384615384615385
13.75,16.4
25.6,8.75
9.666666666666666,10.083333333333334
3.888888888888889,1.8
16.272727272727273,8.666666666666666
8.666666666666666,8.6
1.4166666666666667,-0.5
-1.6666666666666667,8.5
-3.7142857142857144,18.333333333333332
10.333333333333334,13.0
3.0,0.0
2.0,0.0
0.0,-0.6428571428571429
-13.0,-2.3333333333333335
-18.0,-0.7
-14.285714285714286,0.9230769230769231
-14.5,-1.125
-11.6,-3.6666666666666665
-8.0,-3.6
-4.166666666666667,-3.0
-6.153846153846154,3.4
-4.333333333333333,5.666666666666667
-15.0,-8.142857142857142
-3.75,-4.142857142857143
-9.142857142857142,3.5
-13.4,1.8181818181818181
-7.166666666666667,3.25
-2.2222222222222223,6.333333333333333
-2.75,8.5
-8.5,11.25
-13.666666666666666,10.25
11.0,7.285714285714286
0.0,1.0
-2.1666666666666665,14.777777777777779
10.0,9.6
4.4,21.916666666666668
6.25,30.0
16.25,25.22222222222222
20.5,21.615384615384617
8.75,15.375
21.818181818181817,7.0
13.4,14.333333333333334
20.53846153846154,-4.0
15.8,3.9
18.0,9.666666666666666
8.666666666666666,30.0
-1.5,0.0
0.4,0.0
0.0,-2.7333333333333334
-12.0,-5.4
-15.0,-1.4
-11.0,1.3076923076923077
-7.0,1.375
-7.454545454545454,-7.0
-7.875,4.8
-6.333333333333333,0.4
-10.153846153846153,5.8
-3.0,2.3333333333333335
-12.6,-3.5714285714285716
-7.0,-5.333333333333333
-3.5714285714285716,2.0
-11.2,5.818181818181818
-15.666666666666666,1.75
-9.222222222222221,6.0
6.75,5.142857142857143
-1.0,11.0
-5.0,3.0
-2.0,-1.5
-16.0,4.0
7.6,9.5
4.875,9.4
-8.833333333333334,6.166666666666667
1.0,-3.5
-12.666666666666666,7.6
3.1666666666666665,8.833333333333334
0.3333333333333333,13.0
-0.3,11.666666666666666
22.25,13.2
7.909090909090909,0.0
-0.7,24.8
-0.5,28.333333333333332
2.0,11.0
8.5,0.0
6.75,0.0
0.0,-1.1538461538461537
-16.0,-4.4
-14.0,10.545454545454545
-7.714285714285714,-1.0
-15.5,2.4285714285714284
-10.3,-2.0
-7.5,0.2
-2.0,0.9090909090909091
-4.857142857142857,-5.666666666666667
-18.5,6.333333333333333
-4.545454545454546,3.5
-3.8333333333333335,-3.3333333333333335
-14.571428571428571,0.0
-7.2,8.181818181818182
-5.5,0.2
-7.222222222222222,4.833333333333333
6.5,3.875
1.6666666666666667,16.0
10.833333333333334,20.25
3.5,12.375
-1.0,1.5
8.333333333333334,18.11111111111111
4.428571428571429,12.714285714285714
1.0,11.25
1.6666666666666667,8.75
12.75,19.22222222222222
15.833333333333334,12.909090909090908
10.0,17.11111111111111
11.363636363636363,23.25
24.333333333333332,15.666666666666666
13.333333333333334,30.0
13.777777777777779,16.9
13.571428571428571,7.333333333333333
19.5,0.0
4.0,0.0
23.6,0.0
0.0,-2.6666666666666665
-10.0,2.8333333333333335
-13.0,-3.3636363636363638
-10.428571428571429,-1.9166666666666667
5.5,0.375
-6.909090909090909,-3.2
-3.6666666666666665,-1.0
-9.583333333333334,-3.4545454545454546
-5.285714285714286,12.333333333333334
-7.5,-0.16666666666666666
-9.777777777777779,2.625
-9.2,-2.8333333333333335
-3.7142857142857144,0.0
-4.2,1.8181818181818181
-4.142857142857143,0.0
-2.7777777777777777,-2.6
-13.75,11.222222222222221
-5.0,10.0
-9.0,6.0
1.0,8.555555555555555
-8.0,23.666666666666668
-1.25,11.88888888888889
10.333333333333334,2.0
-7.333333333333333,6.230769230769231
7.0,14.0
15.0,1.375
5.666666666666667,9.583333333333334
-3.6666666666666665,20.545454545454547
10.166666666666666,30.0
15.6,28.6
4.083333333333333,30.0
14.545454545454545,28.6
10.5,11.333333333333334
30.0,27.0
29.0,0.0
22.5,0.0
0.0,-3.6666666666666665
0.0,-3.3333333333333335
0.0,-0.8888888888888888
-8.4,2.0
-15.2,8.928571428571429
-4.428571428571429,1.7142857142857142
-6.857142857142857,-1.0
-7.2,-6.333333333333333
12.2,6.75
-2.4444444444444446,-1.9090909090909092
-5.444444444444445,-6.2
-12.0,-3.7142857142857144
-15.333333333333334,-1.3333333333333333
-6.4,7.857142857142857
-11.363636363636363,-2.5
1.0,8.5
-12.6,0.5
-0.25,1.75
-6.6,6.666666666666667
8.0,7.8
-12.0,13.6
-6.0,7.181818181818182
-14.0,9.833333333333334
-0.5555555555555556,7.2727272727272725
5.6,3.6666666666666665
-8.6,-5.0
7.571428571428571,10.666666666666666
3.111111111111111,13.0
-4.555555555555555,21.25
14.2,-4.0
12.2,24.0
13.6,0.0
9.75,0.0
16.0,0.0
5.2,0.0
-24.0,0.0
0.0,-4.333333333333333
0.0,-1.4
0.0,-4.9
-7.5,-5.5
-10.4,-3.8181818181818183
-10.666666666666666,-0.1
-11.833333333333334,4.25
-16.0,9.5
-13.8,0.4
-3.4,-2.2
-7.0,-1.375
1.6,-2.6666666666666665
-13.6,4.6
-8.166666666666666,5.666666666666667
-2.1,1.0
-0.2857142857142857,8.333333333333334
-16.625,30.0
-14.714285714285714,30.0
2.3333333333333335,30.0
11.8,30.0
9.0,30.0
13.333333333333334,29.545454545454547
30.0,19.0
29.714285714285715,17.142857142857142
30.0,12.714285714285714
30.0,14.166666666666666
23.166666666666668,7.428571428571429
20.09090909090909,17.454545454545453
7.625,5.5
15.333333333333334,5.714285714285714
7.636363636363637,18.0
4.5,16.571428571428573
-0.8571428571428571,19.333333333333332
7.166666666666667,13.666666666666666
-5.0,0.0
7.285714285714286,0.0
0.0,0.14285714285714285
-4.0,-0.6666666666666666
-14.5,8.636363636363637
-4.857142857142857,-0.08333333333333333
13.0,5.375
5.636363636363637,-5.5
5.625,-2.8
-0.16666666666666666,-3.1818181818181817
0.07142857142857142,-2.0
24.0,-6.166666666666667
-6.3,-2.625
-9.2,-6.0
-8.142857142857142,1.5
-12.6,-3.4545454545454546
-16.285714285714285,-2.8
-6.75,-2.0
-12.0,3.625
-8.846153846153847,0.2
-7.166666666666667,7.666666666666667
-18.666666666666668,-2.2222222222222223
-3.25,6.666666666666667
-5.333333333333333,1.6666666666666667
-6.5,7.5
-3.0,0.6666666666666666
-7.666666666666667,5.0
4.333333333333333,-5.0
-7.333333333333333,-0.5833333333333334
-11.0,1.7272727272727273
4.666666666666667,15.333333333333334
5.4,-2.8
0.0,5.5
1.5454545454545454,8.3
-7.25,-5.666666666666667
-12.333333333333334,-2.0
11.333333333333334,0.0
-3.0,0.0
0.0,-2.388888888888889
0.0,5.666666666666667
-14.0,-4.5
-12.125,-1.0
-7.75,-3.5555555555555554
-1.0,-7.285714285714286
-6.625,-1.8
-7.0,-6.75
-3.6666666666666665,-2.6666666666666665
-10.2,6.4
-12.11111111111111,-2.7142857142857144
-16.333333333333332,1.0
-6.714285714285714,-3.0
-19.0,6.285714285714286
-12.857142857142858,-5.5
-10.571428571428571,15.625
11.0,10.076923076923077
4.428571428571429,7.0
-5.285714285714286,-4.5
-1.6666666666666667,20.5
1.4285714285714286,0.0
11.5,3.2222222222222223
4.0,12.75
8.714285714285714,0.875
2.0,22.166666666666668
-14.0,7.6
8.75,15.666666666666666
-3.2857142857142856,20.5
5.555555555555555,11.833333333333334
16.875,19.5
15.8,29.5
9.625,23.181818181818183
5.6,0.0
16.571428571428573,14.0
22.8,0.0
26.5,0.0
0.0,-3.8421052631578947
0.0,-2.0
-16.0,-4.444444444444445
-7.0,-3.5555555555555554
-11.0,-3.4444444444444446
-11.8,-4.285714285714286
-7.0,-0.2
-9.0,4.0
-6.428571428571429,6.666666666666667
-10.6,1.0
-11.88888888888889,0.8
-0.6666666666666666,0.8333333333333334
4.285714285714286,4.5
-6.5,1.1666666666666667
-4.285714285714286,-5.0
3.3333333333333335,7.8
12.0,1.75
-1.25,7.75
-10.833333333333334,7.333333333333333
-2.5,5.5
1.0,0.0
-6.5,10.272727272727273
8.333333333333334,24.0
2.3333333333333335,3.875
19.0,20.0
-5.0,10.833333333333334
14.75,15.0
2.0,7.714285714285714
3.3333333333333335,12.333333333333334
7.833333333333333,16.0
14.222222222222221,13.5
4.555555555555555,16.09090909090909
-2.0,0.0
3.0,0.0
15.4,0.0
20.0,0.0
0.0,2.4210526315789473
0.0,2.0
-14.0,-3.2
-5.375,-1.6666666666666667
-3.5,-2.888888888888889
-14.3,1.5714285714285714
-6.166666666666667,-0.8
0.2,2.7777777777777777
-3.6,1.8571428571428572
-8.8,5.6
-8.666666666666666,1.2857142857142858
8.8,3.4444444444444446
0.8571428571428571,1.5
-9.2,3.4285714285714284
-7.428571428571429,-1.6666666666666667
3.857142857142857,8.0
-3.5,0.7692307692307693
-2.0,-0.8
-8.714285714285714,8.25
-1.0,12.25
-4.125,3.0
11.25,11.3
-12.714285714285714,16.75
6.5,12.666666666666666
-13.5,23.5
4.0,10.1
7.75,15.363636363636363
5.5,12.142857142857142
17.272727272727273,24.857142857142858
16.5,24.75
9.88888888888889,13.0
8.666666666666666,17.454545454545453
12.2,0.0
14.75,0.0
14.8,0.0
25.4,0.0
0.0,0.3157894736842105
0.0,5.833333333333333
-17.0,-4.0
3.125,1.1111111111111112
-13.25,0.2222222222222222
-6.75,-4.714285714285714
-3.142857142857143,-1.8
-6.3,-1.6666666666666667
-4.285714285714286,4.714285714285714
-8.6,3.4
-7.555555555555555,-1.0
-1.5,4.111111111111111
-4.857142857142857,7.0
-11.6,0.5
-3.75,11.333333333333334
-9.285714285714286,9.625
4.0,7.642857142857143
8.375,6.0
-13.428571428571429,11.0
-7.166666666666667,17.166666666666668
-2.1666666666666665,-10.0
15.0,9.2
-0.1111111111111111,14.75
0.42857142857142855,4.666666666666667
30.0,12.625
10.666666666666666,10.88888888888889
16.0,6.222222222222222
-1.5714285714285714,4.333333333333333
7.818181818181818,3.0
8.857142857142858,-2.6666666666666665
8.8,6.333333333333333
-2.1818181818181817,-1.1818181818181819
17.8,0.0
-14.833333333333334,-3.0
9.166666666666666,0.0
-8.4,0.0
0.0,-4.5
0.0,-2.142857142857143
0.0,1.8888888888888888
-11.857142857142858,-0.6
-8.833333333333334,-2.0625
-3.625,-3.1666666666666665
-1.8333333333333333,-3.5
-14.166666666666666,-7.0
-3.7777777777777777,5.25
-8.222222222222221,4.538461538461538
-13.4,-1.0
1.0,-0.42857142857142855
-5.0,-3.0
-0.5714285714285714,-1.8571428571428572
-7.571428571428571,-1.25
-9.555555555555555,11.5
-9.6,-1.7142857142857142
-13.0,4.333333333333333
-6.428571428571429,-5.571428571428571
-8.666666666666666,-5.8
-13.6,9.666666666666666
-9.0,-0.2
-11.857142857142858,-0.8
-13.2,5.0
-5.428571428571429,9.75
-9.142857142857142,0.0
-14.9,5.625
-1.8,-2.0
-16.4,-5.0
-9.333333333333334,-5.0
-0.2,0.0
0.16666666666666666,0.0
-7.333333333333333,0.0
-13.333333333333334,0.0
-20.0,0.0
-21.0,0.0
0.0,3.1666666666666665
0.0,3.0
0.0,3.5
5.333333333333333,1.5
-8.666666666666666,-2.25
-6.333333333333333,3.7333333333333334
5.428571428571429,-3.2
-8.875,-1.375
-0.375,4.0
-0.2,-0.5
-5.933333333333334,-2.5
-12.0,-1.875
-0.2,0.75
-13.0,-6.0
-1.6923076923076923,-3.4
-13.714285714285714,-3.5
-16.25,18.11111111111111
-10.857142857142858,18.5
-1.8571428571428572,-0.5555555555555556
-5.5,1.1666666666666667
5.285714285714286,6.333333333333333
-12.625,1.9090909090909092
12.166666666666666,1.4
-1.3333333333333333,4.2
-9.4,-3.5
-3.25,-2.5
-3.3333333333333335,7.857142857142857
-2.5,2.5833333333333335
-8.625,5.0
-13.25,2.5
-0.5,2.0
-4.8,-3.8
-3.25,-4.875
3.3333333333333335,-4.0
-6.0,0.0
-9.4,0.0
0.0,-0.6111111111111112
0.0,-3.0
-16.0,-3.4444444444444446
-6.5,1.0
-15.0,-0.8888888888888888
-0.9,-0.42857142857142855
-2.5,-4.4
-3.1818181818181817,0.0
-8.8,-4.285714285714286
-3.75,3.4
-9.777777777777779,-8.75
-4.5,-5.0
-11.142857142857142,-0.5
-3.0,1.6666666666666667
1.1111111111111112,-4.0
-12.833333333333334,-2.25
-14.0,2.357142857142857
-12.428571428571429,6.333333333333333
-13.0,-6.333333333333333
-3.5,9.166666666666666
-11.666666666666666,-6.5
-6.5,0.25
-4.0,12.0
1.375,-3.75
-18.666666666666668,7.428571428571429
-11.666666666666666,3.375
-14.0,5.333333333333333
-11.714285714285714,-4.571428571428571
0.5454545454545454,3.0
-2.2857142857142856,8.5
-5.625,6.333333333333333
-2.0,11.181818181818182
-12.0,0.0
-1.75,6.0
4.0,0.0
3.6,0.0
0.0,-0.8235294117647058
0.0,-3.4285714285714284
-15.0,-0.2222222222222222
-11.25,0.4
-1.5,0.7777777777777778
-8.222222222222221,6.142857142857143
-9.375,3.0
-7.363636363636363,-0.125
2.2,-1.3333333333333333
-7.75,16.4
-2.3333333333333335,5.5
-0.6666666666666666,8.75
-6.857142857142857,0.5
-1.6,1.8571428571428572
-7.875,10.0
5.333333333333333,6.5
6.5,4.384615384615385
6.428571428571429,14.4
-2.4285714285714284,15.5
-4.5,30.0
7.833333333333333,30.0
13.0,30.0
-0.75,30.0
21.714285714285715,28.75
11.5,23.0
30.0,24.25
30.0,20.833333333333332
30.0,17.5
25.5,21.285714285714285
22.571428571428573,20.666666666666668
26.1,30.0
23.88888888888889,20.181818181818183
19.2,0.0
23.0,30.0
21.0,0.0
15.8,0.0
0.0,5.444444444444445
0.0,4.0
0.0,5.625
9.5,8.8
9.25,2.6666666666666665
2.3,-1.1428571428571428
9.0,-1.2
1.1818181818181819,21.75
-3.5714285714285716,4.666666666666667
-8.5,13.8
-1.2222222222222223,4.375
-8.0,3.875
12.285714285714286,21.0
-9.2,0.7142857142857143
5.625,4.0
5.166666666666667,8.625
16.25,9.833333333333334
9.857142857142858,-3.0
-7.714285714285714,9.0
5.666666666666667,2.6
2.3333333333333335,-4.0
8.0,17.1
-1.8888888888888888,21.666666666666668
-0.8571428571428571,6.25
-22.0,12.0
2.3333333333333335,14.625
29.0,16.153846153846153
3.2857142857142856,11.285714285714286
11.545454545454545,14.0
12.333333333333334,6.75
15.3,10.0
8.0,15.909090909090908
-4.2,0.0
11.333333333333334,21.0
14.2,0.0
5.0,0.0
0.0,-1.6111111111111112
0.0,-3.3333333333333335
24.0,-5.0
-2.875,-3.9
-0.75,-1.1111111111111112
-7.8,-1.5714285714285714
-15.857142857142858,5.0
-13.0,-3.3333333333333335
-11.733333333333333,-2.142857142857143
-11.25,-5.8
-4.0,9.375
-9.5,-1.8333333333333333
-6.285714285714286,-4.5
-9.166666666666666,4.428571428571429
-3.0,-3.0
-9.833333333333334,2.25
-7.0,7.416666666666667
2.142857142857143,12.6
-15.4,15.0
-5.0,5.4
12.333333333333334,12.0
13.25,9.545454545454545
0.14285714285714285,11.0
8.125,2.5714285714285716
14.333333333333334,13.857142857142858
14.666666666666666,7.5
7.2,14.454545454545455
5.333333333333333,7.714285714285714
12.2,10.428571428571429
2.875,16.666666666666668
21.571428571428573,-1.0
2.625,2.727272727272727
1.8333333333333333,0.0
6.0,17.0
12.833333333333334,0.0
-3.2,0.0
0.0,-1.7058823529411764
0.0,-3.142857142857143
-15.0,0.2222222222222222
-1.125,-2.090909090909091
-7.0,4.444444444444445
-1.8,1.0
-4.714285714285714,-2.5
-8.0,-3.7777777777777777
-6.625,-4.5
3.6,-1.8333333333333333
-5.222222222222222,1.0
6.0,6.25
-9.428571428571429,-3.5
-18.0,20.0
-4.111111111111111,5.0
-7.666666666666667,7.666666666666667
-6.5,6.153846153846154
4.285714285714286,20.714285714285715
18.875,-4.666666666666667
-2.0,17.0
2.1666666666666665,6.5
15.0,6.7
12.666666666666666,0.6666666666666666
11.0,-2.0
-10.0,9.571428571428571
14.5,11.25
1.6,10.25
-12.875,11.571428571428571
6.4,8.333333333333334
2.4285714285714284,7.0
14.666666666666666,-5.5
8.75,9.636363636363637
11.428571428571429,0.0
5.375,4.0
2.0,0.0
-2.2,0.0
0.0,-4.909090909090909
0.0,-2.5
0.0,-0.7777777777777778
-1.5714285714285714,-3.0
-3.142857142857143,-1.7333333333333334
4.571428571428571,-5.666666666666667
-3.4285714285714284,6.666666666666667
-8.428571428571429,4.666666666666667
-6.3,3.5
-9.333333333333334,6.230769230769231
-3.5,10.2
-11.5,10.0
8.166666666666666,2.0
2.2857142857142856,-4.833333333333333
3.625,3.5
-4.375,-3.3333333333333335
-10.2,7.666666666666667
-2.5,4.0
-0.875,1.2857142857142858
8.666666666666666,12.4
-12.0,6.0
-11.0,14.882352941176471
-9.75,13.0
7.833333333333333,17.857142857142858
3.3333333333333335,22.666666666666668
12.285714285714286,11.666666666666666
15.909090909090908,4.066666666666666
-0.6,4.0
21.4,-4.0
-1.6666666666666667,6.0
7.875,0.0
2.8333333333333335,0.0
-6.0,0.0
0.4,0.0
3.0,0.0
-16.0,0.0
0.0,-5.0
0.0,2.0
0.0,7.555555555555555
-8.2,-1.7142857142857142
4.333333333333333,5.75
-9.666666666666666,-2.6153846153846154
-1.1428571428571428,1.0
-10.444444444444445,-2.625
-4.777777777777778,-2.6
-15.0,-0.09090909090909091
-14.615384615384615,-0.8888888888888888
-8.5,15.0
-16.333333333333332,7.0
-9.0,-4.2
-3.7142857142857144,12.5
-8.166666666666666,7.25
-13.444444444444445,1.5
-8.166666666666666,-8.0
2.125,-0.25
13.0,-3.5
-7.4,11.25
0.375,5.636363636363637
-11.0,5.25
2.2,7.0
-22.4,30.0
5.5,1.875
2.0,15.0
-8.428571428571429,9.333333333333334
-1.0,3.8
17.0,7.0
10.555555555555555,22.5
17.25,9.8
-9.5,11.25
-6.4,-9.0
-17.5,0.0
1.2,0.0
0.0,1.588235294117647
0.0,-2.125
-11.0,-0.625
-6.375,-1.7272727272727273
-17.6,-2.0
-11.333333333333334,1.1428571428571428
-8.625,-3.1666666666666665
-5.454545454545454,7.888888888888889
-7.266666666666667,-3.3333333333333335
-14.0,2.1666666666666665
-6.111111111111111,3.125
-0.25,4.0
-3.142857142857143,17.0
-11.8,-2.142857142857143
5.222222222222222,6.0
-8.0,5.666666666666667
8.5,8.461538461538462
-8.714285714285714,23.142857142857142
-5.0,15.0
-5.5,3.0
-5.6,30.0
6.0,10.7
21.11111111111111,19.666666666666668
3.625,7.25
30.0,7.333333333333333
11.25,4.142857142857143
18.2,15.307692307692308
4.75,11.571428571428571
0.6,11.0
15.714285714285714,9.5
7.555555555555555,-2.0
13.0,6.636363636363637
9.0,0.0
3.75,0.0
-7.6,0.0
-0.4,0.0
0.0,-3.411764705882353
0.0,3.5
-19.0,-1.6
-14.0,-0.14285714285714285
-7.25,2.875
-11.272727272727273,-2.0
-4.166666666666667,4.0
-10.0,2.0
-4.769230769230769,2.8333333333333335
-4.25,-2.0
-7.0,6.0
2.6,4.714285714285714
-7.333333333333333,19.0
-16.0,-2.5
3.7142857142857144,15.5
3.0,2.142857142857143
1.25,7.214285714285714
0.0,15.25
1.5,19.333333333333332
3.7142857142857144,17.25
11.25,6.0
-2.0,13.9
10.555555555555555,18.0
7.666666666666667,10.625
0.5,16.8
26.333333333333332,19.428571428571427
14.0,15.166666666666666
5.285714285714286,15.5
12.7,11.142857142857142
7.571428571428571,9.0
13.714285714285714,20.0
16.375,17.90909090909091
24.6,0.0
5.428571428571429,16.0
15.333333333333334,0.0
24.75,0.0
0.0,1.8333333333333333
0.0,-1.6666666666666667
-5.666666666666667,0.2
-7.666666666666667,-4.545454545454546
-10.5,-1.75
-5.888888888888889,-6.428571428571429
-11.625,-3.2
-10.384615384615385,0.125
-7.642857142857143,-2.6
-8.0,10.0
-16.5,0.5
-16.2,-4.0
-5.833333333333333,1.3333333333333333
-3.5,5.0
-6.125,-1.0
-3.2,6.5
-13.0,6.363636363636363
-7.25,-3.6
-17.714285714285715,5.25
3.142857142857143,8.666666666666666
-6.25,-3.0
-13.0,8.4
-3.375,6.666666666666667
3.2857142857142856,13.0
-12.5,13.4
23.0,15.0
-0.25,7.0
6.0,7.428571428571429
0.2,4.166666666666667
-2.142857142857143,6.0
9.125,-5.0
-1.375,-0.45454545454545453
5.8,0.0
1.6666666666666667,-4.0
0.4,0.0
-7.75,0.0
0.0,-2.5
0.0,2.0
-17.0,-2.1
-11.666666666666666,-3.272727272727273
-10.5,-3.5
-7.666666666666667,-2.5714285714285716
-0.625,-1.4
-9.692307692307692,1.1111111111111112
-13.0,-1.1428571428571428
-7.25,10.833333333333334
-11.875,3.6666666666666665
-4.0,5.625
-4.666666666666667,11.0
-11.333333333333334,16.666666666666668
-10.5,0.5
-1.6666666666666667,6.857142857142857
4.0,14.076923076923077
14.166666666666666,5.333333333333333
5.857142857142857,3.2
2.5714285714285716,8.5
11.5,6.5
8.666666666666666,8.090909090909092
7.0,30.0
-5.333333333333333,17.285714285714285
0.6666666666666666,21.0
24.333333333333332,13.7
15.25,19.166666666666668
2.75,6.0
12.090909090909092,11.833333333333334
14.875,17.5
16.375,8.0
11.777777777777779,17.90909090909091
4.4,0.0
6.571428571428571,0.0
13.6,0.0
3.3333333333333335,0.0
0.0,-3.4705882352941178
0.0,-3.1666666666666665
-11.0,-1.7
-5.833333333333333,-1.1666666666666667
-7.666666666666667,7.0
-7.444444444444445,2.5
-7.125,3.3333333333333335
-10.76923076923077,-3.0
-4.533333333333333,-4.0
-14.4,-0.5714285714285714
-5.875,-1.5
-7.6,10.0
-9.166666666666666,8.333333333333334
-15.4,7.0
-6.666666666666667,23.0
-0.6,3.125
-6.666666666666667,8.538461538461538
10.833333333333334,12.666666666666666
-4.285714285714286,10.0
1.5714285714285714,11.4
23.5,5.0
-4.25,13.8
2.1,20.0
4.571428571428571,1.5714285714285714
-12.666666666666666,13.0
12.0,12.555555555555555
13.2,16.214285714285715
1.875,1.8333333333333333
11.727272727272727,13.333333333333334
10.142857142857142,1.0
-0.5,10.5
8.7,7.090909090909091
0.16666666666666666,0.0
9.0,-3.0
-3.8,0.0
9.75,0.0
0.0,-3.5454545454545454
0.0,-2.5
-24.0,-1.4
-12.8,-3.625
-3.0,-3.076923076923077
-7.571428571428571,1.8333333333333333
-10.285714285714286,-3.8333333333333335
-14.625,-3.3333333333333335
-9.9,3.5
-10.875,6.384615384615385
-9.571428571428571,-5.4
-15.0,-1.2
-12.833333333333334,-4.333333333333333
-4.714285714285714,4.333333333333333
-3.2857142857142856,-1.5
-15.714285714285714,-3.6666666666666665
-13.285714285714286,-5.0
-19.333333333333332,-3.0
-10.375,-1.25
-3.75,0.25
-10.5,3.0
-1.0,2.125
-9.25,-4.25
-7.4,-0.8333333333333334
-9.0,0.0
-4.857142857142857,-5.0
-6.7,5.0
-2.25,-6.0
-14.8,-10.0
8.333333333333334,-7.0
-9.375,0.0
-4.428571428571429,0.0
2.0,0.0
-21.2,0.0
-28.0,0.0
0.0,0.0
0.0,-2.75
0.0,-2.8
2.0,-4.0
-10.666666666666666,-2.625
-5.0,-4.666666666666667
-12.666666666666666,0.6923076923076923
-8.875,0.6
-14.3,-2.75
-12.75,-4.0
-3.5,-3.1538461538461537
-12.538461538461538,-6.777777777777778
-5.333333333333333,-3.5
-0.75,4.5
-13.5,-2.8
-13.357142857142858,0.75
-15.333333333333334,-3.4285714285714284
-14.636363636363637,-0.4444444444444444
-5.0,0.0
-11.5,2.272727272727273
-14.0,0.0
-0.5,2.5
-11.285714285714286,2.4166666666666665
-8.75,5.5
-16.333333333333332,5.5
1.5,17.25
-13.75,-1.9090909090909092
-1.5454545454545454,1.8
-9.571428571428571,5.181818181818182
4.0,-4.25
13.25,12.0
-4.25,-1.5
-3.857142857142857,4.2
-8.666666666666666,11.0
-7.2,-6.0
-17.0,0.0
-6.75,0.0
0.0,0.1111111111111111
0.0,-2.142857142857143
-12.0,1.0
-1.8333333333333333,-1.0
0.6,4.5
-11.333333333333334,-4.142857142857143
-1.75,0.3333333333333333
-6.461538461538462,1.7777777777777777
-7.866666666666666,8.166666666666666
-9.8,8.142857142857142
-11.0,1.875
-3.1666666666666665,-2.25
-6.666666666666667,11.666666666666666
10.6,2.5714285714285716
-2.111111111111111,13.0
-5.666666666666667,3.5
-1.8333333333333333,-1.6153846153846154
-11.5,-4.166666666666667
-9.25,5.25
-1.5,1.2
-9.2,-6.0
-14.0,-0.1
-3.7,-3.3333333333333335
-7.714285714285714,3.4285714285714284
-21.0,2.2857142857142856
8.75,2.888888888888889
-22.8,-2.3076923076923075
-4.0,2.0
-8.090909090909092,-1.6666666666666667
6.428571428571429,-1.6666666666666667
-5.25,-4.5
-6.8,-4.090909090909091
-6.2,0.0
-16.75,-6.0
-5.4,0.0
3.75,0.0
0.0,-5.8125
0.0,-4.5
-15.0,0.1111111111111111
-2.6666666666666665,-2.4545454545454546
-12.5,-4.0
-12.714285714285714,-6.428571428571429
-10.625,-4.0
-11.416666666666666,-1.25
-10.23076923076923,-5.0
-7.75,12.0
-16.125,0.875
-16.0,-0.8571428571428571
-6.0,-3.6666666666666665
-13.5,2.3333333333333335
-5.375,6.0
