dep_delay,arr_delay
2.805673519194548,-5.276787902203064
2.0331977402965453,-5.763542415151648
1.7898462294607869,-5.450810052567241
1.5800906324668471,-5.935599553091565
2.9451085007071,-4.113940815194519
2.704083837710036,-3.9800902069145567
2.4167602858905273,-4.339813153623142
1.953469477188023,-3.7130276181981685
2.5160441705968863,-2.9172017590411126
3.621885585731267,-3.2400533127180102
3.751664562668658,-2.9101582458186934
3.7623401685190876,-3.5317472646528283
4.002973388011321,-2.504072783499525
3.185131323077805,-1.583786205159191
3.6662348148093558,-1.944432475970493
3.9091168421207496,-2.4205914979171888
4.877727746023972,-1.2824366441029318
3.948126251620276,-1.7847477677918837
2.8735703287818133,-1.070720807737989
2.584223337897459,-1.4926561054906784
2.3815649412896525,-1.6826354886475863
1.9793173295772468,-1.7249423623079272
0.43343982960596383,-2.741978382133577
2.463258785942492,-3.7180534878856335
0.16932907348242812,-3.794722842624973
1.4568690095846646,-4.035611300006331
-1.8566276641356516,-4.896166134185304
-1.8590673969268219,-3.666666666666667
-1.8929293211223592,-4.874600638977636
-2.309488129134442,-6.275452609158679
-1.5312894772958672,-7.466571580708961
-1.1027692272124707,-7.694682042669411
-0.33467961312689054,-6.080284082116692
-0.5654145470400228,-7.034188761185566
-0.7544728443503573,-6.319752246310206
0.4775153671319806,-6.582667434062209
2.49547756269707,-6.45073299735016
1.5375712635428855,-7.245517199241518
1.1704677669136403,-7.676948575031641
0.484820608257374,-6.79239509159637
2.236551992804423,-5.715660291597146
2.0927899487803643,-5.781645577689331
2.244647976016786,-5.621304591477392
1.050138398857103,-6.102968034179273
1.096489426441503,-3.9206839208402275
1.9531312162121923,-4.233990553166063
3.1202454526552117,-4.509325493716618
2.6757435804757033,-4.70751126201532
2.7484248808228275,-4.475955694868221
1.5401833860836325,-2.717191667827431
3.153176666239868,-2.9437022746587704
3.574562169783168,-3.28110877408002
2.8706811511934442,-2.713417160334662
2.9047272743230335,-2.749231921805614
1.944613272544637,-2.800870930156457
1.39765708200213,-2.256494675643109
1.4131359470547094,-2.9238546248361326
1.4390796746838013,-3.410357383778807
0.1927582534611288,-3.626968141492519
2.869009584664537,-4.656526323376554
0.13738019169329074,-4.9845500593468355
1.2348242811501597,-5.142513178204776
-1.926928227966567,-4.634185303514377
-1.1189715502814543,-3.5612353567625137
-1.5843404189387447,-4.444888178913738
-1.8923276776366165,-5.514430244941427
-1.8056283572657372,-7.92142857142857
-0.9610659399596482,-6.946577747775832
0.4005613553579462,-5.648365926609529
0.08092226909273752,-6.318843385936039
-0.7951091031768759,-6.74753405537378
0.44188145897411063,-6.3388063055038755
1.5144660706914044,-5.539249917287603
1.8234733127924632,-6.39301013548616
0.8949704169093159,-6.751087818819448
0.18031475978243178,-6.5386240844707295
2.5503595065074176,-5.19968973657753
2.072838955506687,-5.124400600239922
2.9566810389909337,-5.517869092731243
1.3722890712431233,-4.965953329543351
1.9983866506230725,-3.5820076554933613
2.4369646597798984,-3.4896151069613772
3.096326815807511,-3.6305413389136265
3.6524967772485324,-3.741172345684998
3.4819778277698235,-3.1523378332445815
2.9882030282585177,-0.9184791748573291
3.563661893418481,-1.820841261817053
4.098888777185224,-2.6419496405471787
3.8294643910574107,-1.5509228306225502
3.670380733720559,-2.530702146595726
2.202927198254473,-1.4365690646595997
1.6539479689639431,-1.701179002648231
2.0760974340878198,-2.165534174385625
1.9228505210420024,-2.0844962933745435
0.6757188498402555,-2.4682975291056235
2.4345047923322682,-3.560525810833764
0.012779552715654952,-3.954738391188134
1.2140575079872205,-4.505493218884496
-1.5805228229349637,-4.503194888178914
-0.9498288452761297,-4.219382321618743
-1.1137787636461758,-5.548189563365283
-1.5318751844699532,-4.959052183173589
-0.9882011093273074,-7.6212155788833105
0.32669281688263085,-6.5197958856904545
0.6166869094428957,-5.446421942194279
0.6136177012999852,-5.816891069526852
-0.1215717508108363,-5.6321732136945695
0.5162462367968853,-5.7779562587013755
2.213945946200222,-4.943397815340942
1.4152707559335747,-5.72580118003673
1.4212289979355877,-5.6945355230499
0.813212904655655,-5.7594089350479125
2.8464462150193754,-4.346761319870982
3.5731435142777,-4.618994403438339
3.1063296080415213,-5.167491463403408
1.879923379100868,-4.070929234164528
2.1982552591178792,-4.287367331602594
2.8142894800523672,-3.6981577825971446
3.6763944531443995,-3.6796449384231247
3.682410205345109,-3.4186366899923533
4.546487662430822,-2.845416640219028
3.7699746349728183,-1.3272054692000734
4.250620712075031,-1.843314349594736
4.465527203702428,-2.825094216846237
3.776700425660849,-2.2075577588422672
4.142842882120491,-1.0607248833253358
3.3038327238537706,-1.1686449374037777
2.5583827780313397,-1.1191549772402452
2.927063882348208,-1.3244388974042296
1.8720216853680445,-2.381400681049351
1.4169329073482426,-2.5360549298254913
4.02555910543131,-2.7730035390685277
0.6980830670926518,-3.5837154785916203
1.038338658146965,-2.2092477358757066
